Municipio,Indicador11,Año,Sexo,Grupo_Etareo,Valor
Nariño,Tasa de intento de suicidio,2022,Total,De 65 a 69 años,0
Nariño,Tasa de intento de suicidio,2023,Total,De 65 a 69 años,0
Nariño,Tasa de intento de suicidio,2009,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2010,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2011,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2012,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2013,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2014,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2015,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2016,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2017,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2018,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2019,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2020,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2021,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2022,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2023,Total,De 70 a 74 años,0
Nariño,Tasa de intento de suicidio,2009,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2010,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2011,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2012,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2013,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2014,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2015,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2016,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2017,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2018,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2019,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2020,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2021,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2022,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2023,Total,De 75 a 79 años,0
Nariño,Tasa de intento de suicidio,2009,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2010,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2011,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2012,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2013,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2014,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2015,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2016,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2017,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2018,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2019,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2020,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2021,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2022,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2023,Total,De 80 años o más,0
Nariño,Tasa de intento de suicidio,2009,Total,Total,6.17
Nariño,Tasa de intento de suicidio,2010,Total,Total,0
Nariño,Tasa de intento de suicidio,2011,Total,Total,0
Nariño,Tasa de intento de suicidio,2012,Total,Total,5.98
Nariño,Tasa de intento de suicidio,2013,Total,Total,0
Nariño,Tasa de intento de suicidio,2014,Total,Total,0
Nariño,Tasa de intento de suicidio,2015,Total,Total,0
Nariño,Tasa de intento de suicidio,2016,Total,Total,28.59
Nariño,Tasa de intento de suicidio,2017,Total,Total,22.62
Nariño,Tasa de intento de suicidio,2018,Total,Total,44.72
Nariño,Tasa de intento de suicidio,2019,Total,Total,60.02
Nariño,Tasa de intento de suicidio,2020,Total,Total,10.05
Nariño,Tasa de intento de suicidio,2021,Total,Total,69.3
Nariño,Tasa de intento de suicidio,2022,Total,Total,0
Nariño,Tasa de intento de suicidio,2023,Total,Total,46.63
Peñol,Tasa de intento de suicidio,2009,Femenino,Total,0
Peñol,Tasa de intento de suicidio,2010,Femenino,Total,0
Peñol,Tasa de intento de suicidio,2011,Femenino,Total,0
Peñol,Tasa de intento de suicidio,2012,Femenino,Total,12.38
Peñol,Tasa de intento de suicidio,2013,Femenino,Total,0
Peñol,Tasa de intento de suicidio,2014,Femenino,Total,0
Peñol,Tasa de intento de suicidio,2015,Femenino,Total,24.93
Peñol,Tasa de intento de suicidio,2016,Femenino,Total,37.49
Peñol,Tasa de intento de suicidio,2017,Femenino,Total,75.15
Peñol,Tasa de intento de suicidio,2018,Femenino,Total,25.13
Peñol,Tasa de intento de suicidio,2019,Femenino,Total,45.62
Peñol,Tasa de intento de suicidio,2020,Femenino,Total,89.83
Peñol,Tasa de intento de suicidio,2021,Femenino,Total,106.17
Peñol,Tasa de intento de suicidio,2022,Femenino,Total,96.75
Peñol,Tasa de intento de suicidio,2023,Femenino,Total,121.98
Peñol,Tasa de intento de suicidio,2009,Masculino,Total,0
Peñol,Tasa de intento de suicidio,2010,Masculino,Total,0
Peñol,Tasa de intento de suicidio,2011,Masculino,Total,0
Peñol,Tasa de intento de suicidio,2012,Masculino,Total,12.59
Peñol,Tasa de intento de suicidio,2013,Masculino,Total,0
Peñol,Tasa de intento de suicidio,2014,Masculino,Total,25.33
Peñol,Tasa de intento de suicidio,2015,Masculino,Total,0
Peñol,Tasa de intento de suicidio,2016,Masculino,Total,12.75
Peñol,Tasa de intento de suicidio,2017,Masculino,Total,25.58
Peñol,Tasa de intento de suicidio,2018,Masculino,Total,51.37
Peñol,Tasa de intento de suicidio,2019,Masculino,Total,19.11
Peñol,Tasa de intento de suicidio,2020,Masculino,Total,47.01
Peñol,Tasa de intento de suicidio,2021,Masculino,Total,37.02
Peñol,Tasa de intento de suicidio,2022,Masculino,Total,138.27
Peñol,Tasa de intento de suicidio,2023,Masculino,Total,118.91
Peñol,Tasa de intento de suicidio,2009,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 0 a 04 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 05 a 09 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 10 a 14 años,69.11
Peñol,Tasa de intento de suicidio,2016,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 10 a 14 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 10 a 14 años,72.67
Peñol,Tasa de intento de suicidio,2019,Total,De 10 a 14 años,126.5
Peñol,Tasa de intento de suicidio,2020,Total,De 10 a 14 años,126.34
Peñol,Tasa de intento de suicidio,2021,Total,De 10 a 14 años,63.05
Peñol,Tasa de intento de suicidio,2022,Total,De 10 a 14 años,129.45
Peñol,Tasa de intento de suicidio,2023,Total,De 10 a 14 años,194.43
Peñol,Tasa de intento de suicidio,2009,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 15 a 19 años,60.35
Peñol,Tasa de intento de suicidio,2013,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 15 a 19 años,64.77
Peñol,Tasa de intento de suicidio,2016,Total,De 15 a 19 años,133.42
Peñol,Tasa de intento de suicidio,2017,Total,De 15 a 19 años,137.65
Peñol,Tasa de intento de suicidio,2018,Total,De 15 a 19 años,212.46
Peñol,Tasa de intento de suicidio,2019,Total,De 15 a 19 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 15 a 19 años,186.57
Peñol,Tasa de intento de suicidio,2021,Total,De 15 a 19 años,312.7
Peñol,Tasa de intento de suicidio,2022,Total,De 15 a 19 años,391.9
Peñol,Tasa de intento de suicidio,2023,Total,De 15 a 19 años,662.69
Peñol,Tasa de intento de suicidio,2009,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 20 a 24 años,66.93
Peñol,Tasa de intento de suicidio,2015,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 20 a 24 años,67.43
Peñol,Tasa de intento de suicidio,2018,Total,De 20 a 24 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 20 a 24 años,59.7
Peñol,Tasa de intento de suicidio,2020,Total,De 20 a 24 años,178.89
Peñol,Tasa de intento de suicidio,2021,Total,De 20 a 24 años,119.47
Peñol,Tasa de intento de suicidio,2022,Total,De 20 a 24 años,305.25
Peñol,Tasa de intento de suicidio,2023,Total,De 20 a 24 años,186.22
Peñol,Tasa de intento de suicidio,2009,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 25 a 29 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 25 a 29 años,76.69
Peñol,Tasa de intento de suicidio,2018,Total,De 25 a 29 años,75.02
Peñol,Tasa de intento de suicidio,2019,Total,De 25 a 29 años,124.07
Peñol,Tasa de intento de suicidio,2020,Total,De 25 a 29 años,182.93
Peñol,Tasa de intento de suicidio,2021,Total,De 25 a 29 años,180.51
Peñol,Tasa de intento de suicidio,2022,Total,De 25 a 29 años,175.13
Peñol,Tasa de intento de suicidio,2023,Total,De 25 a 29 años,116.55
Peñol,Tasa de intento de suicidio,2009,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 30 a 34 años,94.25
Peñol,Tasa de intento de suicidio,2017,Total,De 30 a 34 años,93.81
Peñol,Tasa de intento de suicidio,2018,Total,De 30 a 34 años,92.76
Peñol,Tasa de intento de suicidio,2019,Total,De 30 a 34 años,68.92
Peñol,Tasa de intento de suicidio,2020,Total,De 30 a 34 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 30 a 34 años,65.57
Peñol,Tasa de intento de suicidio,2022,Total,De 30 a 34 años,187.85
Peñol,Tasa de intento de suicidio,2023,Total,De 30 a 34 años,122.17
Peñol,Tasa de intento de suicidio,2009,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 35 a 39 años,204.5
Peñol,Tasa de intento de suicidio,2018,Total,De 35 a 39 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 35 a 39 años,72.36
Peñol,Tasa de intento de suicidio,2020,Total,De 35 a 39 años,70.97
Peñol,Tasa de intento de suicidio,2021,Total,De 35 a 39 años,139.76
Peñol,Tasa de intento de suicidio,2022,Total,De 35 a 39 años,67.61
Peñol,Tasa de intento de suicidio,2023,Total,De 35 a 39 años,132.89
Peñol,Tasa de intento de suicidio,2009,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 40 a 44 años,115.07
Peñol,Tasa de intento de suicidio,2018,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 40 a 44 años,74.57
Peñol,Tasa de intento de suicidio,2021,Total,De 40 a 44 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 40 a 44 años,136.33
Peñol,Tasa de intento de suicidio,2023,Total,De 40 a 44 años,66.18
Peñol,Tasa de intento de suicidio,2009,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 45 a 49 años,118.06
Peñol,Tasa de intento de suicidio,2013,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 45 a 49 años,76.22
Peñol,Tasa de intento de suicidio,2021,Total,De 45 a 49 años,75.7
Peñol,Tasa de intento de suicidio,2022,Total,De 45 a 49 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 45 a 49 años,73.37
Peñol,Tasa de intento de suicidio,2009,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 50 a 54 años,136.24
Peñol,Tasa de intento de suicidio,2015,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 50 a 54 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 50 a 54 años,74.74
Peñol,Tasa de intento de suicidio,2023,Total,De 50 a 54 años,151.17
Peñol,Tasa de intento de suicidio,2009,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 55 a 59 años,145.99
Peñol,Tasa de intento de suicidio,2023,Total,De 55 a 59 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 60 a 64 años,87.34
Peñol,Tasa de intento de suicidio,2021,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 60 a 64 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 65 a 69 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 70 a 74 años,141.84
Peñol,Tasa de intento de suicidio,2022,Total,De 70 a 74 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 70 a 74 años,131.41
Peñol,Tasa de intento de suicidio,2009,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2010,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2011,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2012,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2013,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2014,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2015,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2016,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2017,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2018,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2019,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2020,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2021,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2022,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2023,Total,De 75 a 79 años,0
Peñol,Tasa de intento de suicidio,2009,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2010,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2011,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2012,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2013,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2014,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2015,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2016,Total,De 80 años o más,392.16
Peñol,Tasa de intento de suicidio,2017,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2018,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2019,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2020,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2021,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2022,Total,De 80 años o más,172.12
Peñol,Tasa de intento de suicidio,2023,Total,De 80 años o más,0
Peñol,Tasa de intento de suicidio,2009,Total,Total,0
Peñol,Tasa de intento de suicidio,2010,Total,Total,0
Peñol,Tasa de intento de suicidio,2011,Total,Total,0
Peñol,Tasa de intento de suicidio,2012,Total,Total,12.48
Peñol,Tasa de intento de suicidio,2013,Total,Total,0
Peñol,Tasa de intento de suicidio,2014,Total,Total,12.55
Peñol,Tasa de intento de suicidio,2015,Total,Total,12.59
Peñol,Tasa de intento de suicidio,2016,Total,Total,25.24
Peñol,Tasa de intento de suicidio,2017,Total,Total,50.63
Peñol,Tasa de intento de suicidio,2018,Total,Total,38.1
Peñol,Tasa de intento de suicidio,2019,Total,Total,32.67
Peñol,Tasa de intento de suicidio,2020,Total,Total,68.91
Peñol,Tasa de intento de suicidio,2021,Total,Total,72.38
Peñol,Tasa de intento de suicidio,2022,Total,Total,0
Peñol,Tasa de intento de suicidio,2023,Total,Total,120.48
Rionegro,Tasa de intento de suicidio,2009,Femenino,Total,0
Rionegro,Tasa de intento de suicidio,2010,Femenino,Total,1.8
Rionegro,Tasa de intento de suicidio,2011,Femenino,Total,5.31
Rionegro,Tasa de intento de suicidio,2012,Femenino,Total,10.44
Rionegro,Tasa de intento de suicidio,2013,Femenino,Total,5.13
Rionegro,Tasa de intento de suicidio,2014,Femenino,Total,10.09
Rionegro,Tasa de intento de suicidio,2015,Femenino,Total,8.26
Rionegro,Tasa de intento de suicidio,2016,Femenino,Total,58.54
Rionegro,Tasa de intento de suicidio,2017,Femenino,Total,115.22
Rionegro,Tasa de intento de suicidio,2018,Femenino,Total,138.6
Rionegro,Tasa de intento de suicidio,2019,Femenino,Total,112.41
Rionegro,Tasa de intento de suicidio,2020,Femenino,Total,98.78
Rionegro,Tasa de intento de suicidio,2021,Femenino,Total,106.74
Rionegro,Tasa de intento de suicidio,2022,Femenino,Total,180.46
Rionegro,Tasa de intento de suicidio,2023,Femenino,Total,204.45
Rionegro,Tasa de intento de suicidio,2009,Masculino,Total,7.43
Rionegro,Tasa de intento de suicidio,2010,Masculino,Total,1.82
Rionegro,Tasa de intento de suicidio,2011,Masculino,Total,5.37
Rionegro,Tasa de intento de suicidio,2012,Masculino,Total,3.52
Rionegro,Tasa de intento de suicidio,2013,Masculino,Total,1.73
Rionegro,Tasa de intento de suicidio,2014,Masculino,Total,6.81
Rionegro,Tasa de intento de suicidio,2015,Masculino,Total,5.02
Rionegro,Tasa de intento de suicidio,2016,Masculino,Total,34.57
Rionegro,Tasa de intento de suicidio,2017,Masculino,Total,51.84
Rionegro,Tasa de intento de suicidio,2018,Masculino,Total,65.39
Rionegro,Tasa de intento de suicidio,2019,Masculino,Total,67.26
Rionegro,Tasa de intento de suicidio,2020,Masculino,Total,47.07
Rionegro,Tasa de intento de suicidio,2021,Masculino,Total,70.19
Rionegro,Tasa de intento de suicidio,2022,Masculino,Total,106.06
Rionegro,Tasa de intento de suicidio,2023,Masculino,Total,110.71
Rionegro,Tasa de intento de suicidio,2009,Total,De 0 a 04 años,0
Rionegro,Tasa de intento de suicidio,2010,Total,De 0 a 04 años,0
Rionegro,Tasa de intento de suicidio,2011,Total,De 0 a 04 años,0
